mz,RT,feature,withMS2
367.003494425667,537.48790000002,f751,0
367.009237153077,537.59744999999,f752,1
367.020190315285,538.3696,f753,0
367.963920361398,513.24139999999,f754,0
368.012550474652,538.41779999998,f755,0
368.147932977036,575.83399999998,f756,1
368.914956846841,65.41210000001,f757,0
368.976844981732,1538.8224,f758,1
369.1273137055,1163.66830000002,f759,1
369.174081569121,1693.14090000002,f760,0
369.239513888911,919.20604999999,f761,1
369.960999890368,528.42064999999,f762,1
370.868792399211,91.65605,f763,1
370.901092160262,87.24830000002,f764,0
371.124430670592,1189.14089999998,f765,0
371.255187150101,804.23260000002,f766,1
371.86841672793,91.48359999998,f767,0
372.771750166114,1109.27080000002,f768,1
372.771754106814,1177.6204,f769,0
372.865525363962,91.82850000002,f770,0
372.890932980268,80.15980000002,f771,0
373.606683167771,124.75254999999,f772,1
374.132370673107,1654.59759999998,f773,0
374.254767679747,855.00830000002,f774,1
374.76975667672,1107.54534999999,f775,1
374.769667039936,1177.6204,f776,0
374.867224991486,1209.45040000002,f777,1
374.899866071251,80.15980000002,f778,0
374.917972198212,91.82850000002,f779,0
375.604573010417,125.4277,f780,1
375.985116030167,85.16089999998,f781,0
376.767571650613,1181.68219999999,f782,0
376.767676112998,1108.42469999998,f783,1
376.781985776144,1471.72210000001,f784,0
376.815913368829,928.06619999998,f785,0
376.850272588802,66.21129999998,f786,0
376.910628750653,66.4309,f787,0
376.985460466771,1289.60420000002,f788,0
377.085565443266,94.53084999999,f789,1
377.221297557642,784.47619999998,f790,1
377.602543523663,124.35759999998,f791,1
377.911347343556,66.23749999998,f792,0
378.088980426002,94.5098,f793,1
378.765653961752,1106.29069999999,f794,0
378.779919501275,1458.05869999999,f795,1
378.907998922878,65.52359999999,f796,0
378.918628006144,72.94669999998,f797,0
378.943772437975,66.11759999999,f798,1
379.082682990487,94.5098,f799,1
379.132868226102,1257.12799999999,f800,1
379.156148466823,1163.26779999998,f801,1
379.600534376431,123.88710000002,f802,1
379.944438797259,66.19819999998,f803,0
380.08609163293,94.5098,f804,0
380.15950940103,1176.3197,f805,1
380.718039237894,1343.6772,f806,1
380.766467824105,1096.81545000001,f807,1
380.777848518973,1459.95070000002,f808,1
380.904369381129,80.2239,f809,0
380.930048558025,85.62339999999,f810,0
380.932429111056,66.1025,f811,0
380.938730944842,66.4309,f812,0
380.94189813376,66.10719999998,f813,0
380.969768188419,1510.67800000002,f814,0
380.976728081683,1516.72259999998,f815,1
380.987339057353,539.13160000002,f816,0
381.088984083404,583.07975,f817,1
381.195342648195,1735.3185,f818,0
381.980118632734,1517.07310000001,f819,1
382.715462285811,1348.55450000002,f820,0
382.764096874606,1165.24939999998,f821,0
382.775797610863,1457.4747,f822,0
382.912849601668,74.78089999998,f823,0
382.91996708371,76.62984999998,f824,1
382.920796256678,66.21129999998,f825,1
382.936859879669,68.1874,f826,0
382.940396186857,73.16109999998,f827,0
383.078006231174,64.68639999998,f828,1
383.143057112501,1505.26625,f829,1
383.143045916508,1399.6861,f830,1
383.142998362385,1262.5162,f831,1
383.182790973354,1743.20949999998,f832,0
383.189694761057,1737.35019999998,f833,1
384.146318678479,1493.8396,f834,1
384.192927242059,1737.34254999999,f835,1
384.790418026533,1291.58800000002,f836,1
384.862345746913,71.4665,f837,0
384.919901153114,76.64189999998,f838,0
384.922916565073,76.61779999998,f839,0
384.923647412495,66.23749999998,f840,0
384.925681890264,76.572,f841,0
384.92826072362,76.5922,f842,1
384.931184197207,76.44580000002,f843,1
384.935449632541,76.59019999998,f844,1
384.942338907515,76.4184,f845,1
384.94544377594,78.29714999999,f846,0
385.140120709224,1398.34685,f847,1
385.14008510192,1270.72250000002,f848,1
385.140118071088,1504.4535,f849,1
385.161664356771,738.53609999998,f850,1
385.193573153551,1737.35019999998,f851,0
385.879696214367,68.0615,f852,0
385.924527971056,66.26369999998,f853,0
385.938933883544,76.59199999998,f854,0
386.073885640239,537.49309999998,f855,0
386.165005541502,738.46329999998,f856,0
386.851030904741,1422.20210000002,f857,1
386.879171191202,66.45040000002,f858,1
386.932410053018,66.53650000002,f859,0
386.939447085734,66.44219999998,f860,1
387.107646750674,96.53919999998,f861,1
387.114321697852,95.52350000002,f862,1
387.156338652581,1601.6911,f863,1
387.250092278435,783.98620000002,f864,1
387.286509669533,1147.47619999998,f865,1
387.940091228975,66.17199999998,f866,1
387.949217107394,1076.66599999998,f867,0
388.079597232429,538.32260000001,f868,1
388.082282258147,537.5101,f869,1
388.085060416401,537.48670000002,f870,1
388.089286251595,537.49309999998,f871,1
388.117809915749,96.03135,f872,1
388.848984937014,1422.20210000002,f873,1
388.876682483646,66.26369999998,f874,0
388.936912361611,66.3729,f875,1
388.943406787984,66.26369999998,f876,1
388.966534795365,1041.4985,f877,1
389.092604268343,537.5101,f878,1
389.118515601192,94.5098,f879,1
389.161562711102,1258.15675,f880,1
389.852327308865,1421.45699999998,f881,0
389.937559141692,67.08404999999,f882,1
389.946233540084,1076.66599999998,f883,0
390.085090634917,537.5101,f884,0
390.093171670227,538.31935000001,f885,0
390.096377790774,537.5101,f886,0
390.164931738997,1258.15675,f887,0
390.846934019874,1422.20210000002,f888,1
390.864525779718,1015.66524999999,f889,1
390.872840278888,66.42285,f890,0
390.880621003168,81.91120000002,f891,0
390.941170604705,73.24540000002,f892,0
390.964592587728,1043.10294999999,f893,1
391.039740508509,512.60800000002,f894,1
391.088406188461,537.4897,f895,0
391.09413976379,1703.55929999998,f896,1
391.647809263891,126.4237,f897,1
391.935347530608,65.11490000002,f898,0
392.877783820702,81.88570000002,f899,0
392.882947612507,66.13269999998,f900,0
392.888141271825,66.4463,f901,0
392.976699903936,1494.93045,f902,1
392.976781833384,1561.75699999998,f903,1
393.036791766315,512.28610000002,f904,1
393.171875176097,1507.32530000002,f905,1
393.171731792704,1266.56509999999,f906,1
393.17178557981,1399.6861,f907,1
393.216186359626,741.71790000001,f908,1
394.175081912252,1394.53485000001,f909,0
394.17511276098,1270.2078,f910,0
394.175225023011,1502.42479999998,f911,0
394.885461303418,68.0615,f912,0
394.921311593673,66.3661,f913,1
394.975918538583,1417.29080000002,f914,1
395.033805719008,512.38779999999,f915,0
395.9793199722,1417.29080000002,f916,1
396.910023842229,67.81840000002,f917,0
396.916777121865,68.14770000001,f918,1
397.098113067514,1560.13925,f919,0
397.158675967726,1514.64555,f920,1
397.171417428706,534.26569999998,f921,0
398.23393043594,1657.17860000002,f922,1
398.751798512136,1170.87349999998,f923,0
398.882667467778,1266.52390000002,f924,1
398.893834863961,80.0939,f925,0
398.943386881379,66.44219999998,f926,0
399.021249409033,439.7725,f927,1
399.099481596473,512.16369999999,f928,1
399.142459319566,728.15620000002,f929,1
399.237280692056,1654.94800000002,f930,0
400.833565541181,1070.19530000002,f931,0
400.880290115834,1272.88640000002,f932,0
400.897271102858,92.07590000001,f933,0
400.901401490671,67.8106,f934,0
400.901796167264,78.24520000002,f935,0
400.909474754082,78.25160000002,f936,1
400.931516124493,64.37420000002,f937,0
401.122957623619,1703.84254999998,f938,1
401.156461494746,706.64870000002,f939,1
401.294057017216,1245.26599999998,f940,1
401.9128657275,78.25079999998,f941,0
402.831547095032,1020.75099999999,f942,1
402.856632386848,67.81840000002,f943,1
402.907698711278,78.35519999998,f944,0
402.911813519963,81.79380000002,f945,0
402.916978716871,66.45040000002,f946,1
403.917639153997,66.4463,f947,1
404.084186850645,537.50015000001,f948,0
404.813337387723,1606.21990000002,f949,0
404.829486440839,1018.19100000002,f950,0
404.868314655006,67.9469,f951,0
404.91462198786,67.19865000001,f952,0
404.921322116245,65.11490000002,f953,0
404.977720068793,66.3729,f954,0
405.006203109018,539.2844,f955,0
406.724432766479,1009.94734999998,f956,0
406.774931978535,1284.02374999999,f957,1
406.811220106071,1606.17759999998,f958,0
406.854730181216,81.91190000002,f959,0
406.878475060532,65.18680000002,f960,1
406.902271988294,92.4143,f961,1
406.918510217543,69.87144999998,f962,0
406.93864335026,66.26369999998,f963,1
407.187509721889,1526.03909999998,f964,1
407.18758811219,1607.50045000001,f965,0
407.231775436361,798.67159999998,f966,1
407.265623636572,1579.5651,f967,1
407.81457767977,1606.22540000002,f968,0
407.901789570926,92.43409999999,f969,0
407.939277324196,66.21129999998,f970,0
408.24261337427,1366.93560000002,f971,1
408.772620827251,1318.17069999999,f972,0
408.809187679214,1606.22540000002,f973,1
408.860431927047,66.21129999998,f974,0
408.865742912305,66.44219999998,f975,0
408.933902180474,70.00829999998,f976,1
408.9363391923,66.53650000002,f977,1
409.003154156053,544.4744,f978,0
409.311435171898,1777.08985000001,f979,1
409.812517952244,1604.90510000002,f980,0
409.861072655718,64.7654,f981,0
409.934616082936,69.89134999999,f982,0
410.807177723142,1606.21990000002,f983,0
410.857757570131,66.48935,f984,0
410.862593086549,67.8106,f985,0
410.89354294818,66.31950000001,f986,0
410.899097951407,70.6742,f987,1
410.915553310264,66.1025,f988,0
410.927832787102,66.21129999998,f989,0
410.931516373684,70.00829999998,f990,0
411.158036672299,862.9071,f991,1
411.166130265852,1104.0824,f992,1
411.322856640777,1243.34750000002,f993,1
412.82499692775,91.82850000002,f994,0
412.843985693643,162.1803,f995,1
412.923368860468,67.9044,f996,0
412.96668222083,1537.9996,f997,1
414.115667515019,512.60800000002,f998,0
414.820103642192,160.81860000002,f999,1
414.83985560767,160.81860000002,f1000,1
414.866102531525,91.82850000002,f1001,0
414.905020446655,90.88980000002,f1002,0
416.112741957675,542.6777,f1003,1
416.120449566162,537.5136,f1004,0
416.873735314982,67.07935,f1005,0
416.878916127686,68.0841,f1006,0
416.883576194948,79.17595000002,f1007,0
417.112732974782,535.6061,f1008,1
417.213034148596,935.39075000001,f1009,1
417.228195380768,1241.2746,f1010,0
418.116007242704,535.7399,f1011,0
418.197827448372,720.5082,f1012,1
418.829000886626,67.81840000002,f1013,0
418.88924772233,66.29209999999,f1014,1
418.894486260692,66.44065000001,f1015,1
418.923686828056,68.82060000001,f1016,0
419.034696995894,441.93520000002,f1017,0
419.10856498877,535.85605,f1018,0
419.889627936885,69.67855000002,f1019,0
419.894814566195,68.0841,f1020,0
419.92466871559,69.7922,f1021,0
420.67164402959,1348.89839999998,f1022,1
420.845621832381,91.61055,f1023,0
420.886757452132,66.13269999998,f1024,0
420.892018799995,67.94735,f1025,0
420.899704456151,71.41060000001,f1026,0
420.90121711569,66.45040000002,f1027,0
420.912510418546,66.13269999998,f1028,0
420.919030050718,66.70049999998,f1029,0
421.031665539505,441.93169999998,f1030,1
421.138334092529,738.71069999998,f1031,1
421.186820729238,863.74865,f1032,1
421.226831966744,1759.89495000001,f1033,1
421.661812557551,1363.05660000001,f1034,1
421.661943152192,1453.55784999999,f1035,0
422.669605228083,1350.51410000002,f1036,1
422.669744505721,1444.3314,f1037,1
422.717937782262,1121.23229999998,f1038,1
422.76976334146,1452.05419999998,f1039,0
422.836395915765,84.50179999999,f1040,0
422.887333870405,66.45040000002,f1041,0
422.896652819659,70.75709999999,f1042,0
422.91626423647,67.9405,f1043,1
422.932804850331,74.78230000002,f1044,0
422.972062554582,539.15429999998,f1045,1
423.135316884556,738.53574999998,f1046,0
423.327220572022,1715.43170000001,f1047,0
423.659744523479,1366.9499,f1048,1
423.659845648957,1466.38544999998,f1049,0
423.672904348259,1352.02019999998,f1050,0
423.935984582382,78.3466,f1051,0
423.946444692245,78.3466,f1052,0
424.667542348039,1335.6637,f1053,1
424.667476380188,1191.25220000002,f1054,1
424.715858554437,1121.23229999998,f1055,1
424.767705850425,1457.4747,f1056,0
424.833432545397,83.60835000001,f1057,0
424.837904334164,67.25595000001,f1058,0
424.855918168408,91.82850000002,f1059,0
424.894877527008,92.2302,f1060,1
424.907231906015,92.62940000001,f1061,0
424.911578603746,70.00829999998,f1062,0
424.919912602655,83.54940000001,f1063,1
424.928524737729,74.81010000002,f1064,0
424.966593761199,1514.44910000001,f1065,0
425.657718000167,1373.03760000001,f1066,1
425.657737845837,1459.05469999999,f1067,0
425.67093037933,1352.17370000002,f1068,0
425.855667076623,89.44730000002,f1069,0
425.923039911475,79.14030000002,f1070,0
426.665529730963,1350.74750000001,f1071,1
426.713899767563,1121.23229999998,f1072,1
426.852957901795,90.78745000002,f1073,0
426.905242370377,66.4309,f1074,0
426.909712346894,76.5858,f1075,0
426.919645322625,66.53650000002,f1076,0
426.932056658539,68.4109,f1077,0
426.968127450011,1462.9546,f1078,1
426.982219322074,1410.71385,f1079,1
426.983756452047,538.34870000001,f1080,0
427.055427577931,539.1823,f1081,0
427.172180574708,727.37789999998,f1082,1
427.668879307471,1327.05049999998,f1083,0
427.941398933227,76.59339999999,f1084,0
428.663466556902,1351.26715,f1085,1
428.711960390249,1121.70274999998,f1086,1
428.901249073641,67.19890000002,f1087,0
428.912933807173,71.43250000001,f1088,0
428.913657015077,66.29000000002,f1089,0
428.92548304164,76.5729,f1090,0
429.107053241425,284.95119999998,f1091,1
430.099931584727,539.12600000002,f1092,0
430.217173062755,1666.46689999998,f1093,1
430.774794344135,1463.84769999998,f1094,0
430.835533741593,91.73750000002,f1095,1
430.896000736487,1329.56070000002,f1096,0
430.902276960833,65.28545,f1097,0
430.911461901817,65.11490000002,f1098,0
430.919468023298,72.94669999998,f1099,0
430.92848844422,71.41750000002,f1100,1
430.964703512254,1595.48949999998,f1101,0
430.973650701982,1597.0909,f1102,1
431.00541987806,538.35189999999,f1103,0
431.104206558337,95.52350000002,f1104,1
431.228670912786,997.06170000002,f1105,1
431.835020571178,91.78300000002,f1106,0
431.928778613943,73.04289999998,f1107,0
431.93300036606,71.49770000002,f1108,0
431.977076213361,1596.47345,f1109,1
432.107584090667,94.5098,f1110,1
432.772714649587,1463.84769999998,f1111,0
432.832098262217,91.82850000002,f1112,0
432.865249411071,83.5716,f1113,0
432.915600722066,91.18665000001,f1114,0
432.926061683045,72.85970000002,f1115,0
432.927312684409,537.49840000001,f1116,0
433.000787991721,539.15334999999,f1117,1
433.10819390589,94.5098,f1118,0
433.119830990638,98.50389999998,f1119,1
434.004080325227,538.3205,f1120,0
434.805979174297,1427.53219999998,f1121,0
434.82595664616,161.3596,f1122,1
434.862290613705,83.6172,f1123,0
434.86683251614,67.25595000001,f1124,1
434.884785569641,91.78300000002,f1125,0
434.924335631287,539.1823,f1126,0
435.044289240064,95.01665000001,f1127,1
435.702897831963,832.3631,f1128,1
435.866739041544,66.53650000002,f1129,0
435.919933631079,162.04369999998,f1130,1
436.804007702343,1429.47939999999,f1131,0
436.864400367847,68.0841,f1132,0
436.877396244025,71.42329999998,f1133,0
436.886963534247,91.12415000001,f1134,1
436.889970878934,64.58470000002,f1135,1
436.896973259997,66.45040000002,f1136,0
436.949258668785,76.5922,f1137,1
437.041309244856,94.5098,f1138,1
437.11478208834,1165.73370000002,f1139,1
437.700433012691,827.1813,f1140,1
437.915678368207,161.23159999998,f1141,1
437.924168673758,158.26039999998,f1142,1
438.800989281677,1333.56700000002,f1143,0
438.893714529479,67.8106,f1144,0
438.922855536413,66.29209999999,f1145,0
439.076413616728,96.53919999998,f1146,0
440.798890331364,1331.4798,f1147,0
440.834274336488,1280.86245,f1148,0
440.87842804307,81.79380000002,f1149,0
440.889258417209,69.73459999998,f1150,0
440.893816070899,81.85789999998,f1151,0
440.920423657613,1164.55770000002,f1152,0
440.920765250519,66.10719999998,f1153,0
441.101591387647,1383.23129999998,f1154,1
441.101742178289,1502.15360000002,f1155,1
442.11049756281,441.93169999998,f1156,1
442.832249263536,1267.92409999998,f1157,0
442.885059205808,76.5837,f1158,0
442.894226325008,74.1532,f1159,1
442.90545996921,91.4835,f1160,0
442.956133157934,539.12700000002,f1161,0
442.973741155958,1641.49180000002,f1162,0
443.120259902705,738.53539999998,f1163,1
443.168937385957,633.45380000002,f1164,1
443.233093112358,1623.0803,f1165,0
443.242227907897,1632.82709999998,f1166,1
443.242328314836,1677.4872,f1167,1
443.666538986852,883.2478,f1168,1
443.972492234933,85.16089999998,f1169,0
444.107563741886,441.93169999998,f1170,0
444.245785319549,1627.37609999998,f1171,1
444.830210601042,1272.40779999998,f1172,1
444.899344290955,74.8511,f1173,0
444.907544984411,88.91000000002,f1174,0
444.9635939123,1517.58075000002,f1175,0
444.967574830464,1516.8084,f1176,1
444.972878893994,1514.88689999998,f1177,1
445.073051935638,93.6727,f1178,1
445.166129199544,634.54700000002,f1179,1
445.239023810073,1733.37470000002,f1180,1
445.23933334552,1618.15715000001,f1181,1
445.918084120464,78.35519999998,f1182,0
445.976301691199,1516.76549999999,f1183,1
446.242819918716,1628.75600000001,f1184,1
446.82815465658,1274.42289999998,f1185,0
446.876751571664,91.4835,f1186,0
446.902124919698,81.79380000002,f1187,0
446.906079197055,72.85970000002,f1188,0
446.918497143191,66.21129999998,f1189,1
447.120266921064,1258.15675,f1190,1
447.123260479921,537.4911,f1191,1
447.143561518191,1167.27020000002,f1192,1
447.909436989427,74.91055000001,f1193,0
447.919107045273,64.52314999999,f1194,0
448.126557615167,537.4695,f1195,0
448.156619589955,80.0252,f1196,0
448.187619068896,1708.87800000002,f1197,1
448.785311626571,1204.18199999998,f1198,0
448.803182778156,1604.28039999999,f1199,0
448.83920768644,83.4308,f1200,0
448.846084224845,91.61055,f1201,1
448.891827608932,76.59199999998,f1202,0
448.910396558597,1305.2833,f1203,0
448.913810288621,66.26369999998,f1204,0
448.916477255103,66.10719999998,f1205,0
449.052839312749,1704.12579999998,f1206,0
449.119164435527,537.4289,f1207,0
449.845692444429,91.73750000002,f1208,0
449.914443420119,66.26369999998,f1209,0
450.759927445742,1426.79179999998,f1210,0
450.764628271989,1303.5023,f1211,0
450.783122015847,1203.26140000001,f1212,0
450.801087724946,1606.21440000002,f1213,0
450.836380861257,83.4308,f1214,0
450.873539279557,64.7654,f1215,0
450.907429714226,77.4315,f1216,1
450.908177296891,1322.76385000002,f1217,1
450.911549089739,66.4001,f1218,1
450.927863208632,72.90730000001,f1219,0
450.964032971374,537.49309999998,f1220,0
451.130507221856,1502.42479999998,f1221,1
451.130395179581,1400.743,f1222,1
451.130393313382,1269.40870000002,f1223,1
452.728486855115,1109.27080000002,f1224,1
452.728492908522,1181.68219999999,f1225,0
452.799117376584,1606.196,f1226,0
452.849381471938,85.3167,f1227,0
452.901300947695,76.59199999998,f1228,0
452.913169270118,76.5922,f1229,0
452.922970153474,76.59199999998,f1230,1
452.931276114448,76.55329999998,f1231,0
452.942167340038,76.5922,f1232,0
453.127390877129,1278.1294,f1233,0
453.19774961195,633.12435000002,f1234,1
453.271061796072,1566.53060000002,f1235,1
453.270989857378,1370.8845,f1236,1
453.270965671923,1249.77269999998,f1237,1
453.271040001891,1449.21580000002,f1238,1
453.270957249786,1126.16319999998,f1239,1
453.270970380853,1053.82210000002,f1240,1
453.926450871278,76.59199999998,f1241,1
454.201083261563,631.83080000002,f1242,1
454.274614598625,1593.55400000002,f1243,0
454.716660562232,1177.6204,f1244,0
454.726452767022,1108.65595,f1245,1
454.726441200888,1181.68219999999,f1246,0
454.795873437762,1364.25630000002,f1247,0
454.900631699172,66.53650000002,f1248,0
454.927204167649,76.57959999999,f1249,1
455.101806137962,94.14800000002,f1250,1
455.114363097163,1204.6259,f1251,0
455.267955245118,1621.387,f1252,1
455.729696900801,1106.666,f1253,1
455.729781761559,1177.6204,f1254,0
456.105121021251,94.68739999999,f1255,0
456.724451903074,1108.65595,f1256,1
456.724430031468,1181.68219999999,f1257,0
456.793805196457,1351.82925000002,f1258,0
456.807945510781,162.22999999998,f1259,1
456.92468571466,68.4109,f1260,0
456.972993169554,1560.3916,f1261,0
457.14897790791,1260.3404,f1262,1
457.182695482615,786.50410000002,f1263,1
457.727767227837,1107.32985000001,f1264,1
457.727742796827,1177.6204,f1265,0
457.866689513517,122.01749999998,f1266,1
457.902001482939,145.0702,f1267,0
458.722539274406,1109.28760000002,f1268,1
458.722479032359,1181.68219999999,f1269,0
458.868086192388,75.87420000002,f1270,0
458.869322186719,65.57855,f1271,0
459.081703609649,1703.84254999998,f1272,1
459.202423144047,1238.6734,f1273,0
459.86462034248,124.1516,f1274,0
460.110326583563,537.5136,f1275,0
460.785291392158,1362.77279999998,f1276,0
460.865471562166,80.0658,f1277,0
461.113644601725,537.48919999998,f1278,0
461.159340643163,1502.42479999998,f1279,1
461.159276780135,1402.8241,f1280,1
461.159199860502,1269.2208,f1281,1
462.764591476201,1451.03229999998,f1282,0
462.783241930087,1362.77279999998,f1283,0
462.795461821024,1459.56989999998,f1284,0
462.877666968632,1329.69360000002,f1285,0
462.878869384113,73.9632,f1286,1
462.896154676496,66.53650000002,f1287,0
462.979956740362,1566.99569999998,f1288,0
463.233734151119,1230.27619999998,f1289,1
463.294529222917,986.13729999998,f1290,1
463.896477334936,67.17575000001,f1291,0
464.680229434409,1302.21679999998,f1292,0
464.697899517163,1311.2655,f1293,0
464.761749712654,1458.98999999999,f1294,1
464.793388605765,1459.56989999998,f1295,1
464.865777246844,77.49854999998,f1296,0
464.884837875807,65.45465000002,f1297,0
464.891857102197,67.31890000001,f1298,0
464.89913389087,66.29000000002,f1299,0
466.678144970695,1329.563,f1300,1
466.695832842632,1334.14409999998,f1301,1
466.759600200076,1458.64269999998,f1302,1
466.76328767651,159.92485000001,f1303,1
466.791167654751,1459.56989999998,f1304,0
466.881378712767,79.24855000001,f1305,0
466.889340164196,66.45040000002,f1306,0
466.917804185587,66.11994999998,f1307,0
467.762945870845,1458.64269999998,f1308,0
468.676077864874,1302.21679999998,f1309,0
468.693773424157,1335.98689999999,f1310,1
468.757510974384,1458.64269999998,f1311,1
468.788869558595,1461.43295000002,f1312,1
468.883662952136,81.89450000002,f1313,0
468.884347485434,83.53450000002,f1314,0
468.896968407913,78.25079999998,f1315,1
468.915680299836,64.7654,f1316,0
469.110470400672,1704.12579999998,f1317,1
469.123760176807,539.14015,f1318,0
469.182727978333,886.81245,f1319,1
469.760956278644,1459.95070000002,f1320,0
469.900366324042,78.3087,f1321,0
470.691705279436,1334.14409999998,f1322,1
470.755509540806,1459.2967,f1323,0
470.7864392068,1447.40539999998,f1324,0
470.89534939767,78.24645,f1325,1
470.904420075235,69.76549999999,f1326,1
471.07574045164,94.5098,f1327,0
471.120581325192,540.07394999999,f1328,1
471.154180931636,692.66054999999,f1329,1
471.161917871772,809.46080000002,f1330,1
471.20830084616,631.83080000002,f1331,0
471.244506406926,573.95010000002,f1332,1
472.157555450296,690.02489999998,f1333,1
472.183052221775,536.8115,f1334,0
472.902194213244,69.67240000002,f1335,0
472.915535329982,74.1532,f1336,1
472.92482994702,66.44219999998,f1337,1
473.177703085046,761.20459999998,f1338,1
473.282919684447,1647.79244999999,f1339,0
473.323327205862,986.13729999998,f1340,1
473.925456852002,68.15205000001,f1341,1
474.326525497411,986.13729999998,f1342,1
474.818676847093,1411.58974999999,f1343,0
474.84226069141,81.91190000002,f1344,0
474.889612199283,91.4835,f1345,0
474.913547506873,66.21129999998,f1346,1
474.922501277481,66.29209999999,f1347,1
474.963559598704,1600.52199999998,f1348,0
475.174954748155,1512.8627,f1349,1
475.913907163303,65.49739999999,f1350,0
476.816703712072,1411.58974999999,f1351,1
476.840998997401,91.73750000002,f1352,1
476.91098775845,64.7842,f1353,0
476.920309298862,65.11490000002,f1354,1
476.921449930513,70.00829999998,f1355,1
476.979155364854,1497.53390000002,f1356,1
476.99069016853,540.84469999998,f1357,0
477.133849821424,540.8407,f1358,1
477.921848497744,70.00829999998,f1359,0
478.137187111825,540.8407,f1360,1
478.659460925674,1386.71595000001,f1361,0
478.795756700754,1425.52590000002,f1362,0
478.814594636082,1411.58974999999,f1363,1
478.844195517066,1255.74994999998,f1364,1
478.868426145922,66.13269999998,f1365,0
478.874584896742,91.82850000002,f1366,1
478.919014482847,70.00829999998,f1367,0
478.922861016503,74.77800000002,f1368,0
479.129641300198,540.8407,f1369,0
479.174458498607,1230.66050000002,f1370,1
480.111778472866,1111.76800000002,f1371,1
480.177821341596,1233.43910000002,f1372,1
480.657464194991,1379.24520000002,f1373,1
480.675243219879,1517.08759999999,f1374,0
480.794089179319,1499.45950000002,f1375,0
480.812514653413,1406.31039999998,f1376,0
480.842193653219,1260.02220000001,f1377,1
480.93062166279,540.8425,f1378,0
480.959490040659,1670.82909999999,f1379,0
480.97052170347,1672.78090000002,f1380,1
480.977829177081,167.54159999998,f1381,1
481.171533097993,1230.66050000002,f1382,1
481.973962694467,1672.46760000002,f1383,0
482.108785046682,1111.76800000002,f1384,1
482.655400905568,1382.10725000001,f1385,0
482.673231981416,1509.1269,f1386,0
482.840160646364,1258.33030000002,f1387,1
482.927401988853,544.3081,f1388,0
483.310221525884,1653.7591,f1389,1
484.671099099546,1507.1632,f1390,0
484.822713611907,91.85689999999,f1391,1
484.869992156841,1258.3197,f1392,0
484.871004164547,78.47190000002,f1393,0
484.887641467768,1155.78289999998,f1394,0
484.928285784403,65.19404999998,f1395,0
485.177658378344,824.4878,f1396,1
485.223911645028,585.80390000002,f1397,1
485.307214908911,1742.75139999998,f1398,1
485.618497697587,918.71350000001,f1399,1
486.180990881634,824.48820000001,f1400,1
486.841270767963,1426.55869999998,f1401,0
486.882090785411,69.73459999998,f1402,1
486.885686137739,1128.38280000002,f1403,0
486.91703974425,74.77860000002,f1404,0
486.92384189139,68.0615,f1405,0
486.924155068,66.44219999998,f1406,0
487.221671678717,1096.20360000002,f1407,1
487.305632060118,658.2983,f1408,1
487.616290800095,918.41,f1409,1
488.308997391262,657.80679999998,f1410,1
488.756834705254,1374.1877,f1411,1
488.838890710512,1420.41109999998,f1412,0
488.887157082114,71.5059,f1413,0
489.062882871824,94.5098,f1414,0
489.164745431302,692.6027,f1415,1
489.200935548081,1141.9146,f1416,1
489.203238899804,1230.66050000002,f1417,1
489.302636889803,657.80679999998,f1418,1
489.613872581393,917.40330000002,f1419,1
489.839245584773,160.74590000001,f1420,1
489.90308598733,65.11490000002,f1421,0
489.918224315122,80.0939,f1422,0
490.129819696593,1520.88099999998,f1423,1
490.140563919301,1111.76800000002,f1424,1
490.754679422626,1361.99350000002,f1425,1
490.795695949969,1233.893,f1426,0
490.823816660079,82.72940000001,f1427,0
490.884078741765,71.44489999999,f1428,0
490.891127751956,67.15925000001,f1429,0
490.900184834838,65.11490000002,f1430,0
490.908992576439,1518.99009999998,f1431,0
490.920169822948,73.06349999998,f1432,0
491.059918257581,94.5098,f1433,0
491.152520100755,536.01030000002,f1434,0
491.19791759371,1150.0183,f1435,1
491.891656541243,66.53650000002,f1436,0
491.89746522245,74.78089999998,f1437,0
491.934087127643,76.61779999998,f1438,0
492.126975795939,1632.23025000002,f1439,1
492.126811760706,1509.03009999998,f1440,1
492.137607612212,1111.76800000002,f1441,0
492.793070365716,1606.21440000002,f1442,0
492.793617929176,1232.07729999998,f1443,0
492.820913518063,83.5598,f1444,0
492.84335356487,89.44730000002,f1445,0
492.859830700747,1352.4622,f1446,1
492.864091824325,66.15185,f1447,1
492.881631360075,76.64189999998,f1448,0
492.882227558105,91.61050000001,f1449,0
492.888412885141,66.35294999998,f1450,0
492.899113403725,71.3427,f1451,0
492.907444718708,75.87420000002,f1452,0
492.97053124625,1717.65330000002,f1453,1
493.1593514083,785.72089999998,f1454,1
493.192537448465,578.97519999998,f1455,1
493.338932507877,1652.35615000001,f1456,1
493.796337756464,1606.03944999999,f1457,0
493.863173166935,1357.48539999998,f1458,0
493.913222599349,76.64189999998,f1459,0
494.124063935114,1617.3939,f1460,1
494.709556056588,1428.97849999998,f1461,0
494.727598144038,1458.65989999998,f1462,0
494.790975925765,1606.21990000002,f1463,0
494.857833436978,1352.4622,f1464,0
494.859588127152,66.45040000002,f1465,0
494.884507352718,72.3207,f1466,0
494.885580390475,73.24540000002,f1467,0
494.897260514806,83.857,f1468,0
494.969718333258,1597.0909,f1469,0
