mz,RT,feature,Omni14,Omni8,Omni12,Omni3,Omni2,Omni10,Omni13,Omni7,Omni4,Omni11,Omni9,Omni1,Omni15,Omni6,Omni5
362.94102108905,71.4665,f734,618283.897524896,2048742.95024584,519612.811780996,834571.202566128,540518.71689443,276388.385424997,980229.728369505,304135.905173906,493719.342542971,454673.557999844,461017.312658204,664259.4423,368606.724783024,454584.329875574,757826.46147092
362.969741222142,1430.24359999998,f735,0,5409.75138048828,0,0,0,0,17756.8982018661,0,16063.5765805079,3152.53461653988,0,11403.4045904987,0,4405.66205304861,3158.22758454829
363.941864268119,71.44489999999,f736,73157.8910594298,274336.87988005,63829.0839677118,95273.5258345857,73014.2216342578,36652.3597109812,31998.497422412,34236.6985437891,55210.2424142247,56086.6359371484,59572.2238292843,89040.8535521622,45390.0387446247,57577.950638806,93195.2604674753
364.226055626448,857.57775000001,f737,0,13037.3817306496,7173.22244752198,7115.57366380095,32283.2486810353,22276.5404747403,30602.8706449659,11624.4449508339,24921.1493167192,13267.4855390117,4194.60731432214,18062.1184129678,19241.0032973687,10720.9506811574,37748.8883740306
364.877791431164,83.6172,f738,28364.9080756531,31790.1860396851,35084.0441363845,29686.9427178729,44453.5125998395,47344.9640864868,48339.1413881252,49020.1343103806,83842.5378221804,64807.9564317881,84335.24048236,53925.5911020629,79649.1920937869,68708.4006440069,74999.8767322998
364.887946105948,66.13269999998,f739,56082.0536396971,60426.9648255184,22304.6431150706,53570.5983478157,12114.3982170903,32778.5631916791,0,32582.2115351348,17460.2627886813,17090.4403420312,4038.65552037302,27834.9404350435,18289.869900811,44363.7557645481,14489.2316950138
364.889261141932,91.78300000002,f740,3792.18933829665,44995.0799516529,49327.5517426584,49339.3841800727,68512.6929780726,25881.3230770826,61217.7483282712,29180.0233040677,41927.6546955227,36858.7751772629,27029.3718937988,31858.6826387762,40622.2948149309,37127.0117379516,51553.0016099274
364.928133908693,92.2302,f741,0,40260.6321691205,33987.6632261537,40290.2592548411,61170.579501532,27243.987946875,35551.2609103433,24668.7520912172,25609.5739782043,27341.2951862184,28859.0806447167,43899.8672326326,26671.2862146218,29544.8503486157,39124.6271906616
364.938610063873,71.57790000002,f742,83576.3649771502,279326.022690021,74247.0418853825,111942.778018487,71111.6614574484,31367.8085428365,152396.769891981,31999.2849532387,81578.4189800788,53524.5508242864,50262.5386612266,87388.375815,47552.6821596362,56446.7933291316,106986.736178804
364.945327511906,74.99075000001,f743,55921.3074607438,64711.2500857355,43424.614337557,78902.8307154842,53650.1847223828,55621.9607748114,31715.7082120972,41119.651636507,75308.1553831469,52480.3979440585,75720.1121390391,61115.792862986,50823.0320182895,64583.31262362,71970.8495890163
365.005158291083,537.49309999998,f744,2168075.20421505,36365.3972334268,1747258.24987736,2082016.66338482,1635717.1802488,1484252.74045305,1455320.72328024,1373546.99146211,33780.7191616936,1971687.60979671,30916.5053605975,2043924.20943613,1890695.29916306,1946453.16574945,1595859.0227839
365.007662673581,537.59569999999,f745,2440803.07380144,109271.452418285,1966435.32248783,2280395.11743489,151026.870727936,145709.898873047,1616293.42802265,1540916.47723738,142129.896657037,174383.784343663,144165.080739136,203931.791103277,182031.36940179,200017.486157608,157272.715878012
365.013395827503,537.5101,f746,2777870.9886559,1711340.04115099,2158358.03602668,2729858.40157118,1910419.22690259,1728565.09327188,1759452.92415771,1669386.2943629,1763125.49301132,2385115.10398053,1801005.08291761,2541025.41285495,2265832.93051347,2377219.23496238,1897666.25860111
366.01206287292,538.40365,f747,336846.816486657,27616.4004119017,317175.915229688,342478.814243078,274902.909544842,32825.6234902188,228998.028802228,241722.969141513,244262.192128822,343348.376604269,228208.482304311,57590.3318578229,311877.110070869,306786.781095743,29459.887830458
366.016786001319,537.51185,f748,395667.698415927,253017.952879833,359178.04834476,384614.108105196,305127.173827809,276873.872325029,259403.534810054,258830.989829947,268111.194962883,380121.302778555,249475.519420672,399233.35011969,340575.029777914,355003.006588661,266341.325740229
366.874865916381,83.6628,f749,17833.6946872403,20241.0591012695,19126.7032392453,23054.0966000489,31730.0183392942,26151.5851208051,33106.5711300023,27406.6161334619,46407.4354438331,43287.8439220974,47644.4902218236,30713.2629647207,44740.9680019897,33016.7702960312,46450.905116687
366.926372101017,67.94740000002,f750,12768.6507051587,4367.00926622143,4894.23047884367,15109.8714367018,10031.2337395637,7370.06017418578,9335.41374776202,11154.8351061959,17057.2714393452,9288.91931875423,12405.8968134572,16992.4978412268,11420.7203910847,13111.0277301562,14735.7244083686
367.003494425667,537.48790000002,f751,204777.218252921,116275.005235434,172452.191437614,190667.56480484,15400.0579514924,11873.9908029077,142902.010185552,133397.521227226,144374.859428555,176661.464824259,135727.745733351,189083.817060518,171834.282972181,189589.609906322,151746.675975394
367.009237153077,537.59744999999,f752,243902.073380981,144202.063595141,193304.382867384,225131.654308087,182694.25917067,150733.746267439,162892.581247654,149904.708778179,173072.80508365,217703.752980744,156543.757943388,258778.362297701,193998.587110302,218768.628383863,166956.054899021
367.020190315285,538.3696,f753,204777.218252921,127941.624319983,172452.191437614,190667.56480484,176428.195157791,132966.044714034,142902.010185552,12708.875824421,157339.853342995,192856.77863313,135727.745733351,189083.817060518,171834.282972181,14511.5542174938,151746.675975394
367.963920361398,513.24139999999,f754,10364.6749553252,11072.6349202711,17274.6669758856,17445.8091868959,12541.8950529994,7348.27848600596,15466.864288142,12693.1290019763,18269.7975829449,19125.1055688038,15893.5778072829,27318.5086345151,15337.1160659641,17398.0035788007,16899.2741857991
368.012550474652,538.41779999998,f755,35162.7386303395,22265.8676403475,27491.1996744623,28101.3515066057,23030.3870485408,19069.3475324355,29392.8173632721,34598.4288290342,16295.5041038405,35530.4317723935,27211.3540272802,29836.42314985,29427.7555947382,36482.1890490353,32926.5926872392
368.147932977036,575.83399999998,f756,0,0,2613.04133733362,22252.5058457175,0,0,0,0,0,0,0,11677.5894445553,15698.4799987059,2918.21967574954,2467.28239172548
368.914956846841,65.41210000001,f757,38812.1299142711,18080.7768323608,42394.1408221621,47368.5360238485,22864.7765481839,31261.1470195312,18204.2358111357,27301.8374118599,49530.7737564773,30137.8859765567,35941.4362040991,46696.0663061067,28382.7500820559,38028.0450355522,37775.3628858924
368.976844981732,1538.8224,f758,38111.6709942979,23439.4611771584,23210.0856586224,29915.9473031317,34061.2704550676,20979.9184566049,32046.1341485956,13131.8234189712,29393.3763120795,26775.9636592056,22437.7307217485,35340.6031617854,24614.1046437286,34011.6583480672,24948.2236213923
369.1273137055,1163.66830000002,f759,622173.31893895,1133923.75669688,1421632.73338762,0,2487657.6869876,620266.992583898,1076684.00275233,0,1050903.80082725,1529610.88258097,0,1787924.28941663,404004.888997089,0,2553995.9333889
369.174081569121,1693.14090000002,f760,29041.6628854237,22129.9175678864,19087.3826346695,19502.9226459265,21132.8287850338,16591.0219650001,17316.2465833873,17336.2744738236,21211.5157841384,18403.6022864282,15717.1627573892,17568.8443588279,12209.4931806587,15973.2833714485,15882.9806231894
369.239513888911,919.20604999999,f761,0,0,6094.01618264914,10776.6813857853,155535.825131011,12044.3576205969,34237.8612315866,5730.18239768743,0,0,4596.35062653124,68031.114260156,0,3129.65507962555,86700.4682474666
369.960999890368,528.42064999999,f762,0,2995.00950539112,2978.10377813379,0,0,5240.35729105771,3070.81509694457,4736.43039260308,16127.2422385461,21183.3047560254,4050.6154709657,7507.48549200594,2983.55927403768,0,2748.68724584579
370.868792399211,91.65605,f763,0,14522.2049594323,7810.20241588385,12378.6914947033,21027.1125423767,12114.8290037597,14450.8431934516,11921.2306198841,105408.810711806,120538.083936836,35246.0605940552,96204.6064126038,52225.6340606742,10255.8155442278,25010.020423017
370.901092160262,87.24830000002,f764,5485.97741068806,11415.3838346098,2655.66423846129,5129.34206381875,11891.5918340658,10073.9687042031,5142.34288086891,9996.39316529656,49779.7645830121,43869.9876218215,24893.4202394192,52025.1982437121,29553.8234956819,9395.83997489698,13260.8632349194
371.124430670592,1189.14089999998,f765,68973.2462056577,146576.321515013,222340.844995559,0,410931.596035522,25559.7383180367,206593.578133635,0,79277.3344592576,234792.308426663,0,192863.903362372,45612.3803401839,0,427092.619480248
371.255187150101,804.23260000002,f766,4697.35130984187,42637.9835449805,0,17046.4920895795,67225.1202327934,5893.0437464118,22694.5670998245,5128.30580240674,56467.3818770571,0,0,37221.6811171919,13018.1757428646,37206.296956104,64045.6970911473
371.86841672793,91.48359999998,f767,0,0,0,0,0,0,0,0,23735.9817399127,22074.2317096959,6915.44576929696,26168.9773464724,9876.54597208032,0,5870.50961910784
372.771750166114,1109.27080000002,f768,11363.339278549,16246.0226715793,0,0,10555.6326369033,12227.1541350223,0,0,13823.3248201199,0,16577.1650088578,0,0,0,0
372.771754106814,1177.6204,f769,0,14067.3829588426,0,0,4437.03420736416,3967.94551130757,0,6033.77916933099,3191.86359500246,0,0,0,0,0,74950.6175543335
372.865525363962,91.82850000002,f770,0,0,0,0,2828.42111163841,0,16838.7682739347,0,13291.1940982149,20895.6879883594,3450.2184742121,13500.721575129,3282.44389911555,0,0
372.890932980268,80.15980000002,f771,18799.6856681257,13394.4173811702,22136.8847876109,13043.8115493404,19105.4239672961,12773.9089152217,24517.352867648,22556.1213461878,38462.4670347534,33865.8699277684,20918.8962155553,14947.1732115289,30519.0515284717,32049.3841357686,34318.7562872149
373.606683167771,124.75254999999,f772,46025.4303405761,172286.533233589,46037.8361285891,77994.3128021564,79688.9718796874,12238.2017039169,23027.2446401628,20102.5891156785,66048.2640802969,61757.0095288982,6447.67302471958,60036.8619516753,31393.8986041637,26119.3524904664,131050.147382692
374.132370673107,1654.59759999998,f773,8772.90502309799,6865.04022376239,3554.36972784996,10159.2431378663,8338.00533202038,15206.5427933112,11913.5405359045,13606.1268355101,12754.4781131297,19409.5020715054,16323.4419842921,16710.2577836998,20539.399793677,21990.0013748873,20345.0135476651
374.254767679747,855.00830000002,f774,14433.3646057472,53461.8929782552,29549.9298747256,32637.2455296753,66020.7654139366,60585.4213043899,50520.7574497287,40589.1210164167,37390.5722686648,53736.91299925,14376.2404741098,29719.2570411197,35853.2424428701,33628.6482216935,67793.0087919235
374.76975667672,1107.54534999999,f775,45780.4249059008,64142.8838239743,2699.27913651168,15895.8794861597,40140.3277320717,63010.3157363073,0,0,52299.460295835,0,78971.1736175483,0,0,0,0
374.769667039936,1177.6204,f776,7418.13332456681,17886.4749628171,0,0,4782.968953125,6034.59141800801,0,7414.6028444916,3298.82019341737,0,0,0,21283.8839817097,0,211266.308918879
374.867224991486,1209.45040000002,f777,45050.4684969485,42006.8503333727,43667.4324108064,47292.5681868196,27242.0196450401,36845.3156592846,34612.5074315071,42396.8267513812,38742.9664498866,25168.3261309067,42717.3495300114,34392.271694988,33748.1694685221,45980.1276181142,32154.4559591264
374.899866071251,80.15980000002,f778,234964.447296448,187975.231598735,313822.575144881,241125.610601112,348566.570457168,182892.297257669,230237.194792812,344032.586795133,461713.531179473,479849.475538087,405222.976952884,397772.651724748,17120.6747828027,401096.180227841,443590.308583653
374.917972198212,91.82850000002,f779,22663.6240542233,47311.2645218708,64264.6689626242,86579.8672109018,44111.262376648,11785.9413749091,328996.351714493,16438.0436438427,21221.1454087428,21526.5191726953,24687.5047162883,48644.7398563228,33980.1604638195,33446.3298370398,38369.2579570506
375.604573010417,125.4277,f780,71528.5462620901,293279.707868555,67671.4802096186,133599.495618182,131257.60430767,14952.6396754726,41779.7561425942,27067.6042449011,97046.7888835327,97941.3283905243,19812.2135285474,114026.741947595,49747.3710968889,38041.4646683987,216229.416854512
375.985116030167,85.16089999998,f781,0,24489.555322572,2664.86246607406,0,5393.4757777201,0,0,0,0,0,2176.92664047796,2732.1816600454,0,0,2525.37530484796
376.767571650613,1181.68219999999,f782,0,0,0,0,0,0,0,0,0,0,0,0,20434.1102569364,0,230977.18706856
376.767676112998,1108.42469999998,f783,47092.0093834056,70910.0701723194,6052.61602512215,13549.5163106471,40525.1166804935,69043.9994347984,21080.143706571,6198.05138184428,62150.7570987852,0,83030.7238299879,0,0,0,0
376.781985776144,1471.72210000001,f784,0,0,0,0,0,0,0,0,2582.13865743577,0,0,0,18861.4280276928,8406.01427393158,20810.1240824822
376.815913368829,928.06619999998,f785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22315.3181680955
376.850272588802,66.21129999998,f786,62691.780189451,120664.049583154,21114.6565275,103625.090279497,31021.8225954156,74554.1228458337,77042.6132779568,47813.3872613423,78430.2209016026,62112.0281459391,100225.931044874,99241.140713674,53725.5890684724,12872.8269925049,113172.960436363
376.910628750653,66.4309,f787,62691.780189451,170238.442930494,67538.1455582217,103625.090279497,46752.7929213086,33272.4442961426,77042.6132779568,53142.5415407907,78430.2209016026,64946.0380741507,100225.931044874,83089.4354342773,37652.4044615099,88130.2189507149,113172.960436363
376.985460466771,1289.60420000002,f788,22221.8678982562,25870.7905727355,14233.6261075884,4316.39102339745,25385.996156224,21361.6962473441,0,0,3545.21758058667,26838.1781811284,23951.3961753661,25645.2906727825,0,4931.09023647755,0
377.085565443266,94.53084999999,f789,6164.95782144601,38645.3227738005,15252.3285227051,19411.8675229222,10252.9292089233,17951.1870998191,32495.6284817839,1171259.71192454,121181.243177983,29757.9970777323,19664.3158469825,16752.3910546038,22823.1992894687,23675.0482426731,20611.0805855868
377.221297557642,784.47619999998,f790,18276.9099856491,12775.7793449163,14732.6784543693,26229.8748150915,42177.1898331288,22746.3066229597,12296.071933452,2707.24887478476,38609.1691649974,19006.1594078671,6086.06537592908,17189.9503632536,21621.3562387526,13028.1487460664,34091.046784214
377.602543523663,124.35759999998,f791,47408.2296257649,206599.709855931,51695.1969546058,83526.2155616712,81586.4196984374,11801.5846577413,21394.7904068464,18048.6243571912,68701.0030659393,70607.0646725888,10581.8702185408,74625.5991561338,31121.6650827733,27572.5455113264,142993.981077964
377.911347343556,66.23749999998,f792,13152.988777377,56892.1799867623,23079.017222086,22415.2054180048,12651.3757636264,9109.89328930713,25962.418884784,7374.64186651597,23283.2722535969,11598.446626531,32448.3311353699,23131.3368358011,15928.9067843618,17560.5366338056,32405.4078130773
378.088980426002,94.5098,f793,0,0,0,0,0,0,0,143084.286386875,12444.2106707607,0,0,0,0,0,0
378.765653961752,1106.29069999999,f794,5339.48602234125,18289.7905884967,0,0,9793.58873814251,22789.9619353912,0,0,20369.5447489738,0,16693.7794178724,0,0,2966.30027927458,0
378.779919501275,1458.05869999999,f795,27229.1224623994,61236.7825430779,31987.9278080382,53207.1647062501,63153.2153237833,60466.0368836473,47225.5960297016,41609.965482666,51337.2677121135,45746.7134339019,18366.960137248,67496.6896535555,69735.5213454907,33316.7962722021,80673.3574377626
378.907998922878,65.52359999999,f796,171125.372231148,214642.002019165,170634.064807016,198112.185541635,23896.6705244952,157858.143007271,141317.336960634,88643.6713782712,169068.833201728,100440.450648285,61268.5236947021,193234.710201133,96448.5565116782,116100.285204127,177839.850111008
378.918628006144,72.94669999998,f797,190240.554894818,282569.433187455,181238.678707927,323217.252712121,423354.595726643,116796.543614894,399305.992496239,175146.792664778,227544.603521518,186038.27244881,242645.833914528,238048.463722191,236381.636657458,157374.698699296,348407.290227294
378.943772437975,66.11759999999,f798,236844.618696455,241020.035820052,180791.519617396,291712.039198057,97602.8665769856,71518.2007763672,146455.264814198,74936.367532544,169068.833201728,98737.392230625,108220.892484277,185169.209680705,101533.843722998,122689.291831247,177839.850111008
379.082682990487,94.5098,f799,0,8356.28316289745,2662.4058114388,2243.45038411135,0,0,5554.16897652278,364070.440883698,32887.8882303337,3945.28028412536,3574.55696152383,0,2361.97002966551,3736.4511367504,3226.92614897589
379.132868226102,1257.12799999999,f800,0,2602.82861008952,0,0,58958.7305245521,376450.82836716,0,0,95720.7899983792,5806.02904574291,0,0,465675.965150694,0,32688.9569556019
379.156148466823,1163.26779999998,f801,1146741.84496519,3087554.40712375,3497574.99139907,0,4936109.09536325,1240236.92341465,2605410.37979176,0,1544781.23064381,2338271.95832565,0,2298672.9593124,950391.386404796,0,4137146.23664419
379.600534376431,123.88710000002,f802,2896.71301802993,51484.6795162109,6911.86762167215,20919.1538383814,20667.0259373725,0,3162.83754036985,0,11489.4803083949,13955.4054685198,0,10797.044731402,0,0,37218.6055211991
379.944438797259,66.19819999998,f803,43897.5887273275,54861.8781002946,48671.5843201469,56223.6191616338,17115.7877252458,14154.4498809814,35456.5365886083,16030.3993007753,32715.9167895038,25722.7850423437,26857.2407960876,38621.7230408788,19252.7213142875,30224.500294758,49049.547835201
380.08609163293,94.5098,f804,0,0,0,0,0,0,0,40556.9464558594,0,0,0,0,0,0,0
380.15950940103,1176.3197,f805,439800.74083592,594736.60151886,644047.562759597,0,889300.410250042,195904.435043423,597360.931779648,0,282766.948489442,461551.083507228,0,416300.216472395,135601.349209947,0,703928.616992823
380.718039237894,1343.6772,f806,2406.26892221471,24539.0643096715,24469.4131714702,31227.3865400255,4714.94464782712,21507.6262916386,24254.1537979181,23138.5884546965,30077.8970115299,18268.7229387114,13725.0546826124,36343.4572792451,24430.4784612592,33330.8696877211,45659.8982344866
380.766467824105,1096.81545000001,f807,23900.1965242535,25492.2623649657,29563.0178894217,15427.533964387,9665.36746687495,25623.5322098952,0,20996.5726103485,3999.99224125147,0,21770.3808581352,37068.112892031,0,21162.5823044896,0
380.777848518973,1459.95070000002,f808,27569.9640079077,61877.5725753505,33415.5758305297,53330.8240098215,58162.921388502,62247.9646054647,47298.9324145021,47027.2191551175,55850.9060040741,33231.0002735498,26382.8410383833,67618.827088915,71186.9619384716,32871.9306390381,89858.7459857995
380.904369381129,80.2239,f809,72238.4580887886,62379.1647867962,31630.8225763916,73743.7705146186,55337.9065511595,81198.163372387,82806.0435537169,61062.339976572,82121.7234935202,57154.5257812786,61949.7692453687,67704.9980855946,73096.7792377869,58398.3382495466,71380.2376477477
380.930048558025,85.62339999999,f810,23731.8097722279,35402.8358860882,22570.8721886007,32326.2277833326,18726.3725565125,0,33379.0014083862,39084.9354895634,15527.6996515985,17179.685924083,11007.4952667528,17455.0385379691,12934.1274308525,12270.4432443387,25344.4971937304
380.932429111056,66.1025,f811,83321.6663977038,79893.7391652055,58677.4854315906,72850.6050811149,64790.6947285971,42555.8478178711,42347.1471252851,47663.2498364758,64388.5317209283,43751.3511023304,17939.7717904421,70569.0864884742,58004.2556046875,61595.5441922229,60719.4821392894
380.938730944842,66.4309,f812,77767.7906922661,73256.4565898932,60243.3579398412,73117.5371665498,60247.2129500774,54913.7302140824,40861.5290629367,54096.0163634048,60079.5674470046,52461.8837777711,42488.7186920509,37921.417738562,59986.4944186123,57464.383631786,55662.6795389126
380.94189813376,66.10719999998,f813,42634.3079705099,79893.7391652055,65704.4708828498,72850.6050811149,64790.6947285971,15833.4629794922,42347.1471252851,44948.3050964841,64388.5317209283,43384.344593972,34841.5647734463,72730.6547910646,56288.6997643611,28631.5618800362,60719.4821392894
380.969768188419,1510.67800000002,f814,375984.095101058,163885.549908549,307735.356118361,401571.512837827,11652.2919556413,319521.190712929,179742.994252563,360796.147961855,126495.732511789,301825.183985904,188287.244352649,282461.391241238,0,4538.95379745774,346969.088090658
380.976728081683,1516.72259999998,f815,661367.877141924,606292.847621074,531289.875984896,621425.765294197,487044.380463368,514963.511006421,496800.502052422,535869.760493982,562611.525504649,539763.422832705,598032.891703628,540937.241393488,565336.792753037,514929.719066353,607495.804220543
380.987339057353,539.13160000002,f816,58068.519097733,28279.2416186581,48860.6126450695,51614.7244943935,35295.1414358021,21891.9412224531,28686.2467070706,36862.6783400545,34106.6140875123,55846.9353580872,31533.3893865436,50153.5701105595,45440.3629394099,55954.2901323939,40647.6226006556
381.088984083404,583.07975,f817,22200.9510103595,8677.72499869019,26758.9282109924,46344.122766372,0,0,0,35281.4678219631,2545.31442895904,4880.66695657,9620.59219259024,4610.69136854013,32368.0715326667,15464.3584116101,42473.7285119219
381.195342648195,1735.3185,f818,26167.7940876037,22193.5301451566,22113.5619743043,13233.8872067134,17963.5303649121,20026.6008513123,22403.4595626593,21439.8441899049,18473.2213076055,9056.85384199023,10196.8616359867,8194.86478310823,6985.78155276924,6754.07612532377,8500.63641143218
381.980118632734,1517.07310000001,f819,46404.5745041074,40288.4115750495,27693.0346808285,33156.4298773009,23998.2759468505,34794.2332507258,38506.6499129514,33801.8738510747,32612.4459851012,29765.1165622678,32155.7979109132,39977.2136995164,39186.2643248748,37398.1150988959,30210.62797755
382.715462285811,1348.55450000002,f820,0,0,0,2788.25266987085,0,3189.24256300926,5808.1277506426,0,9836.74110295996,5848.62720772997,0,18334.0911007756,0,7680.37134103477,13818.8752237201
382.764096874606,1165.24939999998,f821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24889.6331533841
382.775797610863,1457.4747,f822,2516.97169807553,11733.8231298923,3382.26716443896,3772.12712809443,16006.5386972889,5460.16908232371,3342.57127842307,2913.5143866539,0,6895.92192688957,2864.17524316907,9506.21372986585,22308.4078323372,0,24390.4512968195
382.912849601668,74.78089999998,f823,321875.694914795,325007.195691884,271840.362051534,340866.065739468,14323.7627271512,245610.535948807,63732.2122959746,253738.603241026,345091.715823787,245305.710123355,251556.953767955,346083.593717068,247378.919310202,230845.501138449,259982.539382935
382.91996708371,76.62984999998,f824,427794.018007892,461694.269409018,406032.902485627,466606.272602224,427879.297611758,374162.225024451,398732.395006374,372263.163194124,405896.892185124,407899.151449285,382943.703258393,429004.957590918,363175.333777639,359075.484488953,423862.73466833
382.920796256678,66.21129999998,f825,43535.2423520796,28052.8550067227,18492.0489128865,19960.5096189244,25596.8936471073,127494.10958059,11771.3328950922,18678.5847067129,28199.3962891608,13644.6805721959,13363.2207837582,32063.1590503231,19472.2584522783,15866.4908578152,23008.5839887559
382.936859879669,68.1874,f826,36662.0877001584,20816.7845447443,34238.1131254847,36097.1197771642,55970.1422263939,121735.477981587,10525.882869238,60322.3608901002,59476.5734572113,38635.3024427686,37515.2622087914,54956.9169982569,44068.4944793908,47829.7096207063,13170.9626174633
382.940396186857,73.16109999998,f827,262249.356195748,277129.122178549,51857.6371080605,292449.59085115,281607.773029687,292627.7506302,68080.2250571251,292627.740291372,300153.485500332,269939.226477899,210602.522253096,307130.957203597,268746.664737403,262476.297605317,261119.109105684
383.078006231174,64.68639999998,f828,43104.7646605211,6536.42857546045,32887.2044803318,41307.8902541182,18110.7737882538,26210.8705162613,19541.6528008254,33857.5896048652,19596.3661585305,18037.7673091986,9530.71107122887,24243.4595080516,18540.2901359741,16717.651852515,13825.3990871012
383.143057112501,1505.26625,f829,161716.180565665,245020.829996291,349624.324472528,0,717322.102092696,98633.3492091938,680657.520583205,0,258031.559899778,353514.792507523,0,512732.61772652,81579.6094100393,0,1334961.07758049
383.143045916508,1399.6861,f830,278943.460791744,422163.350139304,511458.308512866,0,706237.476078467,182012.338451518,923806.64238725,0,336001.040309667,576052.237486133,0,691260.535935931,167565.003697637,0,1889136.63312964
383.142998362385,1262.5162,f831,853826.317526222,1206427.40838242,1287222.78494459,0,2606619.46283228,520435.70609921,857783.925317221,0,1417947.40892694,1498260.13088977,0,2063265.93767426,391561.789199486,0,3694201.28565798
383.182790973354,1743.20949999998,f832,409287.783151865,190589.839003757,288109.470815063,202880.543770552,285741.121885116,249002.681620777,271980.898992211,319637.078016818,409290.366337866,492556.463754272,12445.8896799567,479283.05966996,410322.861831903,453793.026747689,411051.3530325
383.189694761057,1737.35019999998,f833,839154.982483431,831472.992446381,779764.276415972,733357.321098568,705149.56859886,653919.906971164,656478.991042531,643318.212592159,678074.931775969,657303.457767089,717035.547171304,675976.350256841,608718.540946615,684069.562174781,632324.385380065
384.146318678479,1493.8396,f834,15198.1633348664,18951.4239374399,41259.2517470221,0,108518.194895753,2765.94370054305,90630.5992536259,0,26352.7555082738,50586.0845282933,0,79889.3116086929,0,0,244291.113311142
384.192927242059,1737.34254999999,f835,143359.359450761,141281.574607664,143955.367816224,126286.644791023,122721.000881426,113685.692415678,121529.095529297,119764.971694329,119853.705003035,117195.490319415,127112.817407294,123513.12786899,115885.773176568,125201.093246922,105809.364006539
384.790418026533,1291.58800000002,f836,0,2635.6297525242,0,18043.2497881651,21589.7579403157,7923.87062709779,0,2603.07264044881,8141.90196734667,0,0,0,0,3272.6021438539,0
384.862345746913,71.4665,f837,6083510.13416269,8608270.93960093,3749377.15774019,5389780.63444946,6282110.37526431,5204838.95492096,115075.165427383,4285536.19018973,22046.8814353301,3679248.4623443,4146820.82398523,6271780.00568914,5067879.20209047,4125245.29852166,3865266.82671587
384.919901153114,76.64189999998,f838,7246333.7218827,10163743.4866899,5446294.88488179,6747251.29999518,7666444.29197671,3722346.00229754,2107844.83905495,5316841.63670838,6601246.10832281,5643527.7169472,11673.4100865051,7546547.29514055,5611628.30046785,6183020.15246534,6948882.66305666
384.922916565073,76.61779999998,f839,7184943.5731734,10748576.4678854,6478785.42138577,19370.3750588129,7977232.42142999,2624395.69052463,2083598.69969475,5418597.79289839,6502747.83493853,6171210.48443918,6195931.82313824,18789.6207719015,5923529.33664622,11392.6765342713,7673489.84506488
384.923647412495,66.23749999998,f840,1216187.45002844,752757.778054567,186587.92557934,962598.971290636,507908.905254991,2902248.9640368,73364.9756644115,1725109.76214582,545574.66735037,246187.913665928,58795.5075836335,1615191.42021593,1223186.26342091,36489.8555744479,317574.123946965
384.925681890264,76.572,f841,83289.8226019461,122544.905223145,7675596.16009048,86098.4019383759,87610.7045781249,52889.8476767876,95617.3715191445,5994875.59767963,7164870.50134407,68499.3143722314,6535094.58813374,8325242.81201199,58381.7664797973,6872409.83086443,8331338.62677957
384.92826072362,76.5922,f842,235637.169156676,325125.324974966,198468.336001173,213573.961800439,215535.332933073,132719.637749641,207625.552424482,161519.070531028,189852.94271595,166444.53716172,167571.783653218,206418.390710607,153068.14230384,190759.007334827,217393.989021606
384.931184197207,76.44580000002,f843,8176118.21864729,229544.125386629,7415857.90580559,7852920.81956971,8346174.9293319,4904247.115634,3736578.92381506,5958536.64357138,6934606.96387013,6377884.1409872,6463306.57383633,8196384.77238305,6194948.90682348,6791009.21599531,7833008.54882411
384.935449632541,76.59019999998,f844,9505534.24077724,13249064.2186433,8060967.85490929,8981517.27491925,8938328.13976714,5894710.54865434,9169190.59252652,6272509.5443777,7354717.24468727,6988886.17918508,6905945.74097364,8737347.54956453,6614098.46016911,7310952.12105231,8725168.36666067
384.942338907515,76.4184,f845,31518.429749433,11529597.5510532,7415857.90580559,7852920.81956971,8346174.9293319,3894374.60208343,3736578.92381506,5958536.64357138,7057319.35416268,6377884.1409872,6463306.57383633,8196384.77238305,6194948.90682348,6791009.21599531,7833008.54882411
384.94544377594,78.29714999999,f846,7184943.5731734,10748576.4678854,7322978.44279013,7184018.10743845,16939.6730751929,2624395.69052463,3724280.09806823,4295114.3220946,6502747.83493853,5351601.26281571,5299330.60209846,6761943.2189852,5039938.90803784,5564803.85899916,18760.9248906612
385.140120709224,1398.34685,f847,72685.144409709,130926.76209618,154596.352118365,0,310541.124085134,39648.2871610746,270726.107121468,0,138972.283391101,167416.893527512,0,227353.456191045,20066.7824476644,0,406386.195528544
385.14008510192,1270.72250000002,f848,150055.576530593,215553.991709801,260931.060435471,0,539438.926318783,52924.1722450654,429053.090759232,0,246699.137134942,316954.997955698,0,351770.690484772,44821.5964341387,0,711116.207846045
385.140118071088,1504.4535,f849,38544.590801648,70300.6981358566,96521.5832090378,0,213804.735521811,17404.5654358217,173572.874165756,0,65757.976373048,94923.1998546902,0,162954.083968983,16363.116737597,0,428418.747026823
385.161664356771,738.53609999998,f850,85364.1423728496,231187.227661822,291928.121694442,163159.857497483,330800.586752556,204574.291233354,218863.605991332,194018.820161499,168544.192679127,180490.106144257,160820.237138516,257451.35393838,186285.241360889,269713.280731623,354044.93332165
